generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
0,230,7d57e327,true,0,0,8,6230756,445447,4462487,0
0,231,1150b5ba,true,0,0,8,6230756,445447,4462487,0
0,232,35527831,true,0,0,8,6230756,445447,4462487,0
0,233,b6b8015a,true,0,0,8,6230756,445447,4462487,0
0,234,f42e7057,true,0,0,8,6230756,445447,4462487,0
0,235,01047fa9,true,0,0,8,6230756,445447,4462487,0
0,236,c50b69ea,true,0,0,8,6230756,445447,4462487,0
0,237,40278bf0,true,0,0,8,6230756,445447,4462487,0
0,238,b906ec03,true,0,0,8,6223361,443054,4469869,0
0,239,450a8cb2,true,0,0,8,6223361,443054,4469869,0
0,240,61084139,true,0,0,8,6223361,443054,4469869,0
0,241,0d0f17a4,true,0,0,8,6223361,443054,4469869,0
0,242,290dda2f,true,0,0,8,6223361,443054,4469869,0
0,243,bdd863ff,true,0,0,8,6223361,443054,4469869,0
0,244,38f481e5,true,0,0,8,6223361,443054,4469869,0
0,245,f5ddf8e9,true,0,0,8,6223361,443054,4469869,0
0,246,09d19858,true,0,0,8,6223361,443054,4469869,0
0,247,2dd355d3,true,0,0,8,6223361,443054,4469869,0
0,248,41d4034e,true,0,0,8,6223361,443054,4469869,0
0,249,65d6cec5,true,0,0,8,6223361,443054,4469869,0
0,250,e63cb7ae,true,0,0,8,6223361,443054,4469869,0
0,251,a4aac6a3,true,0,0,8,6223361,443054,4469869,0
0,252,5180c95d,true,0,0,8,6223361,443054,4469869,0
0,253,958fdf1e,true,0,0,8,6223361,443054,4469869,0
0,254,10a33d04,true,0,0,8,6223361,443054,4469869,0
0,255,e887a1f6,true,0,0,8,6215947,441124,4477251,0
0,256,148bc147,true,0,0,8,6215947,441124,4477251,0
0,257,30890ccc,true,0,0,8,6215947,441124,4477251,0
0,258,5c8e5a51,true,0,0,8,6215947,441124,4477251,0
0,259,788c97da,true,0,0,8,6215947,441124,4477251,0
0,260,ec592e0a,true,0,0,8,6215947,441124,4477251,0
0,261,6975cc10,true,0,0,8,6215947,441124,4477251,0
0,262,a45cb51c,true,0,0,8,6215947,441124,4477251,0
0,263,5850d5ad,true,0,0,8,6215947,441124,4477251,0
0,264,7c521826,true,0,0,8,6215947,441124,4477251,0
0,265,10554ebb,true,0,0,8,6215947,441124,4477251,0
0,266,34578330,true,0,0,8,6215947,441124,4477251,0
0,267,b7bdfa5b,true,0,0,8,6215947,441124,4477251,0
0,268,f52b8b56,true,0,0,8,6215947,441124,4477251,0
0,269,000184a8,true,0,0,8,6215947,441124,4477251,0
0,270,c40e92eb,true,0,0,8,6215947,441124,4477251,0
0,271,412270f1,true,0,0,8,6215947,441124,4477251,0
0,272,d55d9bfb,true,0,0,8,6208531,439823,4484633,0
0,273,2951fb4a,true,0,0,8,6208531,439823,4484633,0
0,274,0d5336c1,true,0,0,8,6208531,439823,4484633,0
0,275,6154605c,true,0,0,8,6208531,439823,4484633,0
0,276,4556add7,true,0,0,8,6208531,439823,4484633,0
0,277,d1831407,true,0,0,8,6208531,439823,4484633,0
0,278,54aff61d,true,0,0,8,6208531,439823,4484633,0
0,279,99868f11,true,0,0,8,6208531,439823,4484633,0
0,280,658aefa0,true,0,0,8,6208531,439823,4484633,0
0,281,4188222b,true,0,0,8,6208531,439823,4484633,0
0,282,2d8f74b6,true,0,0,8,6208531,439823,4484633,0
0,283,098db93d,true,0,0,8,6208531,439823,4484633,0
0,284,8a67c056,true,0,0,8,6208531,439823,4484633,0
0,285,c8f1b15b,true,0,0,8,6208531,439823,4484633,0
0,286,3ddbbea5,true,0,0,8,6208531,439823,4484633,0
0,287,f9d4a8e6,true,0,0,8,6208531,439823,4484633,0
0,288,7cf84afc,true,0,0,8,6208531,439823,4484633,0
