generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
4,8,78d2ff52,true,0,0,8,8806939,3678328,0,0
4,9,a295a401,true,0,0,8,8699227,4133842,0,0
4,10,debd81f2,true,0,0,8,7248364,3751476,0,0
4,11,6172f82e,true,0,0,8,8651055,3772937,0,0
4,12,3c883b45,true,0,0,8,8494744,3867546,0,0
4,13,89e99eb0,true,0,0,8,7137464,3857241,0,0
4,14,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
4,15,ea72232c,true,0,0,8,8338355,3962156,0,0
4,16,9e17925f,true,0,0,8,7024805,3963005,0,0
4,17,a2890975,true,0,0,8,8197714,4047161,0,0
4,18,cd25767e,true,0,0,8,8182227,4056765,0,0
4,19,0f6c2214,true,0,0,8,8038026,4144213,0,0
4,20,1b2f8e8d,true,0,0,8,6910756,4068771,0,0
4,21,60c05d1f,true,0,0,8,8026623,4151374,0,0
4,22,028f89f1,true,0,0,8,6795590,4174535,0,0
4,23,5c61d891,true,0,0,8,7879157,4241264,0,0
4,24,3b0750a6,true,0,0,8,7856047,4424785,0,0
4,25,5f754a9a,true,0,0,8,6679598,4280300,0,0
4,26,ca9aa0dd,true,0,0,8,7721340,4338316,0,0
4,27,a21374f9,true,0,0,8,7564837,4435368,0,0
4,28,f158116b,true,0,0,8,5850203,4346636,0,0
4,29,898f52f3,true,0,0,8,6563048,4386065,0,0
4,30,7f1402c2,true,0,0,8,7409848,4532420,0,0
4,31,a261ad50,true,0,0,8,6264076,4429268,0,0
5,0,39828b72,true,0,0,8,11726919,3382828,0,0
5,1,2ab3a2aa,true,0,0,8,10599663,3629035,0,0
5,2,bd40f02d,true,0,0,8,9268657,3394500,0,0
5,3,d273b177,true,0,0,8,10328534,3736114,0,0
5,4,fe9270be,true,0,0,8,8710460,3474937,0,0
5,5,ea14ef6f,true,0,0,8,9116166,3489109,0,0
5,6,0bca2296,true,0,0,8,9532284,3904957,0,0
5,7,a9c66ffc,true,0,0,8,8570623,3572060,0,0
5,8,fdeae380,true,0,0,8,8962123,3583719,0,0
5,9,56811231,true,0,0,8,7357151,3645711,0,0
5,10,78d2ff52,true,0,0,8,8806939,3678328,0,0
5,11,be386313,true,0,0,8,8429143,3669184,0,0
5,12,a295a401,true,0,0,8,8699227,4133842,0,0
5,13,debd81f2,true,0,0,8,7248364,3751476,0,0
5,14,6172f82e,true,0,0,8,8651055,3772937,0,0
5,15,3b007fc1,true,0,0,8,8286403,3766306,0,0
5,16,3c883b45,true,0,0,8,8494744,3867546,0,0
5,17,89e99eb0,true,0,0,8,7137464,3857241,0,0
5,18,ab0dc1cc,true,0,0,8,8406959,4282116,0,0
5,19,ea72232c,true,0,0,8,8338355,3962156,0,0
5,20,9e17925f,true,0,0,8,7024805,3963005,0,0
5,21,a2890975,true,0,0,8,8197714,4047161,0,0
5,22,cd25767e,true,0,0,8,8182227,4056765,0,0
5,23,0f6c2214,true,0,0,8,8038026,4144213,0,0
5,24,1b2f8e8d,true,0,0,8,6910756,4068771,0,0
