generation,index,candidate,feasible,fatal,violations,tier,objective0,objective1,objective2,objective3
5,43,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,44,ac7a098f,true,0,0,8,6168505,473194,4524465,0
5,45,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,46,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
5,47,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
6,1,e46ef81d,true,0,0,8,6168505,472942,4524465,0
6,2,e46ef81d,true,0,0,8,6168505,472942,4524465,0
6,3,e46ef81d,true,0,0,8,6168505,472942,4524465,0
6,4,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,5,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,6,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,7,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,8,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,9,faefa915,true,0,0,8,6175447,474318,4517562,0
6,10,faefa915,true,0,0,8,6175447,474318,4517562,0
6,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
6,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
6,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
6,14,813d1841,true,0,0,8,6298202,458437,4395132,0
6,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
6,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
6,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
6,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
6,19,20788778,true,0,0,8,6212578,461501,4480597,0
6,20,c530fae6,true,0,0,8,6207271,464577,4485876,0
6,21,ea4cf700,true,0,0,8,6206940,464905,4486651,0
6,22,2674d05f,true,0,0,8,6185871,460700,4507622,0
6,23,5cdeb044,true,0,0,8,6187562,461108,4505942,0
6,24,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,25,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,26,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,27,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,28,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,29,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,30,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,31,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,32,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,33,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,34,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,35,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,36,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,37,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,38,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,39,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,40,09ba3733,true,0,0,8,6171975,472972,4521013,0
6,41,09ba3733,true,0,0,8,6171975,472972,4521013,0
6,42,09ba3733,true,0,0,8,6171975,472972,4521013,0
6,43,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,44,ac7a098f,true,0,0,8,6168505,473194,4524465,0
6,45,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,46,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
6,47,71b1fbfb,true,0,0,8,6168505,472685,4524465,0
7,0,430a0f7a,true,0,0,8,6290993,478652,4402767,0
7,1,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,2,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,3,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,4,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,5,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,6,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,7,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,8,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,9,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,10,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,11,430a0f7a,true,0,0,8,6290993,478652,4402767,0
7,12,56021f6f,true,0,0,8,6269998,476277,4423738,0
7,13,56021f6f,true,0,0,8,6269998,476277,4423738,0
7,14,813d1841,true,0,0,8,6298202,458437,4395132,0
7,15,ce8e1200,true,0,0,8,6275537,459006,4417838,0
7,16,ffc85bb8,true,0,0,8,6270411,461473,4422950,0
7,17,add23ff1,true,0,0,8,6242450,459882,4450842,0
7,18,7254fb27,true,0,0,8,6240673,462223,4452613,0
7,19,20788778,true,0,0,8,6212578,461501,4480597,0
7,20,c530fae6,true,0,0,8,6207271,464577,4485876,0
7,21,ea4cf700,true,0,0,8,6206940,464905,4486651,0
7,22,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,23,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,24,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,25,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,26,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,27,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,28,a478d7b8,true,0,0,8,6191506,464803,4501568,0
7,29,a478d7b8,true,0,0,8,6191506,464803,4501568,0
