# KSA64 aligned steady 5 m/s (Up to date)
# 1552 data points written for 20 variables.
#
# [FlightDataType.FlightDataType.TYPE_TIME] (s),[FlightDataType.FlightDataType.TYPE_ALTITUDE] (m),[FlightDataType.FlightDataType.TYPE_POSITION_X] (m),[FlightDataType.FlightDataType.TYPE_POSITION_Y] (m),[FlightDataType.FlightDataType.TYPE_POSITION_XY] (m),[FlightDataType.FlightDataType.TYPE_VELOCITY_TOTAL] (m/s),[FlightDataType.FlightDataType.TYPE_ACCELERATION_TOTAL] (m/s²),[FlightDataType.FlightDataType.TYPE_MACH_NUMBER] (​),[FlightDataType.FlightDataType.TYPE_AOA] (rad),[FlightDataType.FlightDataType.TYPE_PITCH_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_YAW_RATE] (rad/s),[FlightDataType.FlightDataType.TYPE_MASS] (kg),[FlightDataType.FlightDataType.TYPE_CP_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_CG_LOCATION] (m),[FlightDataType.FlightDataType.TYPE_STABILITY] (​),[FlightDataType.FlightDataType.TYPE_DRAG_COEFF] (​),[FlightDataType.FlightDataType.TYPE_THRUST_FORCE] (N),[FlightDataType.FlightDataType.TYPE_AIR_DENSITY] (kg/m³),[FlightDataType.FlightDataType.TYPE_WIND_VELOCITY] (m/s),[FlightDataType.FlightDataType.TYPE_TIME_STEP] (s)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
6.439808594,579.167887522,-0.238698042,85.565281925,85.565614867,59.00448847,12.687177409,0.178110177,0.000090367,0.046001103,-0.000340757,2.331111473,1.566895558,0.973545811,10.290848576,1.271560434,0,1.158545419,5,0.01
6.449808594,579.744974987,-0.239310606,85.685205946,85.685540132,58.878880806,12.67470951,0.177745294,0.000088009,0.04615802,-0.000348033,2.331111473,1.566896406,0.973545811,10.290863286,1.271533112,0,1.158481718,5,0.01
6.459808594,580.320797828,-0.239923522,85.805045042,85.805380472,58.75340381,12.662279828,0.17738081,0.000085813,0.046308152,-0.000347612,2.331111473,1.566897147,0.973545811,10.290876134,1.271505872,0,1.158418156,5,0.01
6.469808594,580.895357276,-0.240536789,85.924799452,85.925136129,58.628057118,12.649886907,0.177016725,0.000083852,0.04645353,-0.000346112,2.331111473,1.56689773,0.973545811,10.290886248,1.271478712,0,1.15835473,5,0.01
6.479808594,581.468654557,-0.241150405,86.044469418,86.044807344,58.50284037,12.637529873,0.176653038,0.000082168,0.046594208,-0.000337698,2.331111473,1.566898127,0.973545811,10.290893131,1.271451633,0,1.158291443,5,0.01
6.489808594,582.040690893,-0.241764369,86.164055176,86.164394354,58.377753208,12.625207723,0.176289747,0.000080811,0.04673071,-0.000319018,2.331111473,1.566898304,0.973545811,10.290896195,1.271424634,0,1.158228293,5,0.01
6.499808594,582.611467504,-0.242378681,86.283556958,86.28389739,58.252795284,12.612919535,0.175926852,0.000079827,0.046864121,-0.000293275,2.331111473,1.566898229,0.973545811,10.290894902,1.271397715,0,1.158165281,5,0.01
6.509808594,583.180985606,-0.242993338,86.402974996,86.403316684,58.127966249,12.600664581,0.175564352,0.000079251,0.0469944,-0.000255642,2.331111473,1.56689788,0.973545811,10.290888836,1.271370876,0,1.158102406,5,0.01
6.519808594,583.749246412,-0.243608338,86.522309515,86.522652461,58.00326576,12.588442489,0.175202245,0.000079098,0.047124899,-0.000211036,2.331111473,1.566897244,0.973545811,10.290877814,1.271344116,0,1.158039668,5,0.01
6.529808594,584.316251132,-0.244223682,86.641560739,86.641904945,57.878693475,12.57625313,0.174840531,0.000079371,0.047254568,-0.000160776,2.331111473,1.566896321,0.973545811,10.290861809,1.271317436,0,1.157977067,5,0.01
6.539808594,584.882000974,-0.244839365,86.760728884,86.761074352,57.754249053,12.564096083,0.174479209,0.000080088,0.047382594,-0.000116386,2.331111473,1.566895098,0.973545811,10.2908406,1.271290835,0,1.157914603,5,0.01
6.549808594,585.446497141,-0.245455388,86.879814166,86.880160899,57.629932156,12.55197141,0.174118278,0.000081242,0.047514081,-0.000077391,2.331111473,1.566893581,0.973545811,10.290814287,1.271264312,0,1.157852275,5,0.01
6.559808594,586.009740835,-0.246071747,86.998816796,86.999164796,57.505742446,12.539879354,0.173757737,0.000082812,0.04764681,-0.000042272,2.331111473,1.566891782,0.973545811,10.290783087,1.271237868,0,1.157790085,5,0.01
6.569808594,586.571733254,-0.246688442,87.117736981,87.11808625,57.381679584,12.527820235,0.173397585,0.000084777,0.047783088,-0.000006701,2.331111473,1.566889717,0.973545811,10.290747271,1.271211503,0,1.157728031,5,0.01
6.579808594,587.132475593,-0.247305472,87.236574924,87.236925465,57.257743231,12.515794391,0.17303782,0.000087113,0.047921674,0.000021878,2.331111473,1.566887402,0.973545811,10.290707123,1.271185216,0,1.157666113,5,0.01
6.589808594,587.691969044,-0.247922833,87.355330827,87.355682641,57.133933048,12.503802289,0.172678443,0.000089787,0.048064223,0.000043272,2.331111473,1.566884859,0.973545811,10.290663015,1.271159006,0,1.157604332,5,0.01
6.599808594,588.250214796,-0.248540526,87.474004888,87.474357977,57.010248694,12.491844357,0.172319452,0.000092771,0.048210309,0.000059907,2.331111473,1.566882108,0.973545811,10.290615295,1.271132874,0,1.157542687,5,0.01
6.609808594,588.807214034,-0.249158548,87.5925973,87.592951667,56.88668983,12.479921116,0.171960846,0.00009603,0.048360882,0.000071959,2.331111473,1.566879172,0.973545811,10.290564373,1.27110682,0,1.157481178,5,0.01
6.619808594,589.362967941,-0.249776898,87.711108258,87.711463905,56.763256113,12.468033432,0.171602625,0.000099508,0.048518702,0.000075469,2.331111473,1.566876088,0.973545811,10.290510897,1.271080842,0,1.157419805,5,0.01
6.629808594,589.917477695,-0.250395575,87.829537952,87.829894881,56.639947198,12.456182119,0.171244787,0.000103154,0.048681771,0.000073447,2.331111473,1.566872893,0.973545811,10.290455481,1.271054942,0,1.157358568,5,0.01
6.639808594,590.470744472,-0.251014578,87.947886571,87.948244784,56.516762738,12.444368051,0.170887331,0.000106911,0.048852213,0.000068762,2.331111473,1.566869624,0.973545811,10.290398787,1.271029118,0,1.157297467,5,0.01
6.649808594,591.022769443,-0.251633905,88.066154304,88.066513803,56.393702384,12.43259214,0.170530257,0.000110722,0.049028058,0.000061757,2.331111473,1.566866321,0.973545811,10.290341503,1.271003371,0,1.157236501,5,0.01
6.659808594,591.573553776,-0.252253555,88.184341338,88.184702126,56.270765786,12.420854981,0.170173563,0.000114545,0.049209117,0.00005123,2.331111473,1.566863012,0.973545811,10.290284112,1.2709777,0,1.157175671,5,0.01
6.669808594,592.123098636,-0.252873527,88.30244786,88.302809939,56.14795259,12.409157409,0.16981725,0.000118326,0.049397608,0.000041554,2.331111473,1.566859734,0.973545811,10.290227261,1.270952105,0,1.157114976,5,0.01
6.679808594,592.671405182,-0.253493821,88.420474059,88.420837431,56.025262444,12.39750027,0.169461315,0.000122008,0.049591437,0.000029227,2.331111473,1.566856526,0.973545811,10.290171608,1.270926585,0,1.157054416,5,0.01
6.689808594,593.21847457,-0.254114435,88.538420122,88.538784788,55.902694989,12.385884053,0.169105758,0.000125557,0.049789934,0.000013017,2.331111473,1.56685341,0.973545811,10.290117576,1.270901142,0,1.156993992,5,0.01
6.699808594,593.764307952,-0.254735369,88.656286237,88.6566522,55.780249871,12.37430929,0.168750578,0.000128932,0.049993391,-0.000002002,2.331111473,1.566850414,0.973545811,10.290065617,1.270875773,0,1.156933702,5,0.01
6.709808594,594.308906476,-0.25535662,88.774072594,88.774439857,55.657926732,12.36277642,0.168395774,0.000132103,0.050201632,-0.000019529,2.331111473,1.566847561,0.973545811,10.290016125,1.27085048,0,1.156873547,5,0.01
6.719808594,594.852271286,-0.25597819,88.891779383,88.892147948,55.535725214,12.351285994,0.168041346,0.000135027,0.050415145,-0.000037751,2.331111473,1.566844877,0.973545811,10.289969572,1.270825261,0,1.156813528,5,0.01
6.729808594,595.394403519,-0.256600077,89.009406798,89.009776666,55.413644957,12.33983834,0.167687292,0.000137678,0.050631934,-0.000056272,2.331111473,1.566842381,0.973545811,10.289926281,1.270800118,0,1.156753642,5,0.01
6.739808594,595.935304311,-0.257222279,89.126955031,89.127326205,55.291685604,12.328433806,0.167333612,0.000140027,0.050853737,-0.000072881,2.331111473,1.566840092,0.973545811,10.289886591,1.270775048,0,1.156693892,5,0.01
6.749808594,596.474974792,-0.257844798,89.244424279,89.24479676,55.169846797,12.317072369,0.166980304,0.000142067,0.051074924,-0.000087993,2.331111473,1.566838016,0.973545811,10.289850589,1.270750053,0,1.156634275,5,0.01
6.759808594,597.013416088,-0.25846763,89.361814738,89.36218853,55.048128178,12.305753963,0.166627369,0.000143793,0.051299619,-0.000100368,2.331111473,1.566836156,0.973545811,10.28981833,1.270725132,0,1.156574794,5,0.01
6.769808594,597.55062932,-0.259090777,89.479126609,89.479501712,54.926529392,12.294478416,0.166274804,0.000145207,0.051524534,-0.000112729,2.331111473,1.566834511,0.973545811,10.2897898,1.270700285,0,1.156515446,5,0.01
6.779808594,598.086615606,-0.259714237,89.596360092,89.59673651,54.805050087,12.283245727,0.16592261,0.000146299,0.051753333,-0.000124767,2.331111473,1.566833087,0.973545811,10.289765099,1.270675511,0,1.156456232,5,0.01
6.789808594,598.621376057,-0.260338009,89.71351539,89.713893124,54.683689908,12.272055695,0.165570785,0.000147072,0.051980927,-0.000135883,2.331111473,1.566831881,0.973545811,10.289744189,1.27065081,0,1.156397153,5,0.01
6.799808594,599.154911783,-0.260962092,89.830592707,89.83097176,54.562448508,12.260907852,0.165219328,0.000147547,0.052207724,-0.000148838,2.331111473,1.566830882,0.973545811,10.28972685,1.270626183,0,1.156338207,5,0.01
6.809808594,599.687223886,-0.261586487,89.947592251,89.947972625,54.441325538,12.2498015,0.164868239,0.000147755,0.052433287,-0.00016151,2.331111473,1.566830066,0.973545811,10.289712696,1.270601628,0,1.156279395,5,0.01
6.819808594,600.218313467,-0.262211191,90.064514229,90.064895925,54.320320656,12.23873627,0.164517518,0.000147709,0.052659381,-0.000172245,2.331111473,1.566829424,0.973545811,10.289701569,1.270577147,0,1.156220716,5,0.01
6.829808594,600.748181622,-0.262836204,90.181358849,90.18174187,54.199433521,12.227711644,0.164167162,0.000147433,0.052882777,-0.000180971,2.331111473,1.566828942,0.973545811,10.289693205,1.270552737,0,1.156162172,5,0.01
6.839808594,601.27682944,-0.263461526,90.298126323,90.298510671,54.078663796,12.216726774,0.163817171,0.000146967,0.05310384,-0.000184376,2.331111473,1.56682859,0.973545811,10.289687109,1.2705284,0,1.15610376,5,0.01
6.849808594,601.804258011,-0.264087155,90.414816859,90.415202537,53.958011147,12.205780953,0.163467545,0.000146347,0.053322291,-0.000187273,2.331111473,1.566828346,0.973545811,10.289682877,1.270504135,0,1.156045482,5,0.01
6.859808594,602.330468418,-0.26471309,90.531430671,90.53181768,53.837475245,12.194873335,0.163118283,0.000145615,0.053537986,-0.000189639,2.331111473,1.566828181,0.973545811,10.289680007,1.270479942,0,1.155987337,5,0.01
6.869808594,602.855461739,-0.265339331,90.647967969,90.648356311,53.717055766,12.184003142,0.162769383,0.000144809,0.053751181,-0.000189842,2.331111473,1.566828067,0.973545811,10.289678039,1.270455821,0,1.155929325,5,0.01
6.879808594,603.379239051,-0.265965877,90.764428965,90.764818643,53.596752387,12.173169688,0.162420846,0.000143964,0.053961678,-0.000190306,2.331111473,1.566827983,0.973545811,10.289676576,1.270431771,0,1.155871447,5,0.01
6.889808594,603.901801426,-0.266592726,90.88081387,90.881204886,53.476564792,12.162372077,0.16207267,0.000143125,0.054168807,-0.000192317,2.331111473,1.566827896,0.973545811,10.289675067,1.270407792,0,1.155813701,5,0.01
6.899808594,604.423149933,-0.267219877,90.997122896,90.997515251,53.356492666,12.151609534,0.161724854,0.000142333,0.054373488,-0.00019103,2.331111473,1.566827779,0.973545811,10.289673044,1.270383884,0,1.155756087,5,0.01
6.909808594,604.943285637,-0.26784733,91.113356251,91.113749948,53.2365357,12.14088137,0.161377399,0.000141623,0.054574718,-0.00018898,2.331111473,1.566827609,0.973545811,10.289670097,1.270360047,0,1.155698607,5,0.01
6.919808594,605.4622096,-0.268475084,91.229514145,91.229909186,53.116693589,12.130186836,0.161030302,0.000141033,0.054775028,-0.000181371,2.331111473,1.56682736,0.973545811,10.289665766,1.270336281,0,1.155641259,5,0.01
6.929808594,605.979922881,-0.269103137,91.345596785,91.345993172,52.996966028,12.119525447,0.160683563,0.000140586,0.054972673,-0.000169319,2.331111473,1.566827015,0.973545811,10.289659778,1.270312585,0,1.155584043,5,0.01
6.939808594,606.496426534,-0.269731488,91.461604378,91.462002113,52.877352719,12.108896586,0.160337182,0.000140314,0.055168735,-0.00015857,2.331111473,1.566826552,0.973545811,10.289651762,1.270288959,0,1.15552696,5,0.01
6.949808594,607.011721613,-0.270360137,91.577537128,91.577936213,52.757853364,12.098299629,0.159991158,0.00014025,0.055361586,-0.000149197,2.331111473,1.566825951,0.973545811,10.289641338,1.270265404,0,1.155470009,5,0.01
6.959808594,607.525809166,-0.270989081,91.693395238,91.693795675,52.638467671,12.08773408,0.159645489,0.000140416,0.055554602,-0.000138476,2.331111473,1.566825195,0.973545811,10.289628216,1.270241918,0,1.15541319,5,0.01
6.969808594,608.03869024,-0.27161832,91.809178908,91.8095807,52.519195347,12.077199632,0.159300176,0.000140828,0.055746547,-0.000124902,2.331111473,1.566824273,0.973545811,10.289612238,1.270218501,0,1.155356503,5,0.01
6.979808594,608.550365877,-0.272247852,91.924888338,91.925291486,52.400036104,12.066695935,0.158955218,0.000141501,0.055938936,-0.000109211,2.331111473,1.566823176,0.973545811,10.289593212,1.270195155,0,1.155299948,5,0.01
6.989808594,609.060837119,-0.272877677,92.040523723,92.04092823,52.280989655,12.056222786,0.158610613,0.000142443,0.056130238,-0.000096841,2.331111473,1.566821899,0.973545811,10.28957105,1.270171877,0,1.155243525,5,0.01
6.999808594,609.570105001,-0.273507793,92.15608526,92.156491128,52.162055715,12.045779934,0.158266361,0.000143664,0.056322503,-0.000087145,2.331111473,1.566820433,0.973545811,10.289545629,1.270148668,0,1.155187234,5,0.01
7.009808594,610.07817056,-0.274138199,92.271573141,92.271980371,52.043233998,12.035367249,0.157922462,0.000145167,0.056514584,-0.000074756,2.331111473,1.566818777,0.973545811,10.289516912,1.270125529,0,1.155131074,5,0.01
7.019808594,610.585034826,-0.274768893,92.386987555,92.38739615,51.924524225,12.024984626,0.157578914,0.000146954,0.056708352,-0.000059677,2.331111473,1.56681693,0.973545811,10.289484877,1.270102457,0,1.155075045,5,0.01
7.029808594,611.090698828,-0.275399874,92.502328691,92.502738653,51.805926112,12.014632247,0.157235717,0.000149009,0.056904834,-0.000045858,2.331111473,1.566814902,0.973545811,10.289449712,1.270079455,0,1.155019148,5,0.01
7.039808594,611.595163591,-0.276031142,92.617596735,92.618008067,51.68743938,12.004310171,0.15689287,0.000151325,0.057103256,-0.000032405,2.331111473,1.5668127,0.973545811,10.289411512,1.27005652,0,1.154963383,5,0.01
7.049808594,612.09843014,-0.276662695,92.732791873,92.733204575,51.569063746,11.994018602,0.156550372,0.000153883,0.057303929,-0.000021073,2.331111473,1.566810334,0.973545811,10.289370483,1.270033654,0,1.154907748,5,0.01
7.059808594,612.600499493,-0.277294531,92.847914286,92.848328361,51.450798932,11.98375759,0.156208224,0.000156675,0.057506777,-0.000010276,2.331111473,1.566807811,0.973545811,10.289326717,1.270010855,0,1.154852245,5,0.01
7.069808594,613.101372668,-0.277926649,92.962964155,92.963379605,51.332644658,11.973527427,0.155866423,0.00015968,0.05771329,-0.000002664,2.331111473,1.566805145,0.973545811,10.289280484,1.269988124,0,1.154796872,5,0.01
7.079808594,613.601050678,-0.278559049,93.077941659,93.078358487,51.214600644,11.963328396,0.15552497,0.000162874,0.057923357,0,2.331111473,1.566802352,0.973545811,10.289232047,1.269965461,0,1.15474163,5,0.01
7.089808594,614.099534535,-0.279191729,93.192846978,93.193265185,51.09666661,11.953160915,0.155183863,0.000166227,0.058137186,0.000000859,2.331111473,1.566799454,0.973545811,10.289181772,1.269942864,0,1.15468652,5,0.01
7.099808594,614.596825247,-0.279824687,93.307680286,93.308099875,50.978842275,11.943025263,0.154843103,0.000169716,0.058354859,-0.000001753,2.331111473,1.566796464,0.973545811,10.289129923,1.269920335,0,1.154631539,5,0.01
7.109808594,615.092923818,-0.280457924,93.422441761,93.422862733,50.86112736,11.932921783,0.154502688,0.000173315,0.058576249,-0.000008054,2.331111473,1.566793402,0.973545811,10.289076817,1.269897873,0,1.15457669,5,0.01
7.119808594,615.58783125,-0.281091437,93.537131577,93.537553934,50.743521583,11.92285089,0.154162617,0.000176991,0.058801937,-0.000016568,2.331111473,1.566790289,0.973545811,10.289022822,1.269875478,0,1.15452197,5,0.01
7.129808594,616.081548542,-0.281725227,93.651749907,93.652173652,50.626024664,11.912812905,0.153822891,0.000180721,0.059031267,-0.0000248,2.331111473,1.566787142,0.973545811,10.28896824,1.269853149,0,1.154467382,5,0.01
7.139808594,616.574076688,-0.282359291,93.766296926,93.76672206,50.508636321,11.902808267,0.153483508,0.000184469,0.059266715,-0.000033741,2.331111473,1.566783984,0.973545811,10.288913465,1.269830886,0,1.154412923,5,0.01
7.149808594,617.065416681,-0.28299363,93.880772806,93.881199333,50.391356272,11.892837399,0.153144467,0.000188205,0.05950405,-0.000043497,2.331111473,1.566780836,0.973545811,10.288858878,1.26980869,0,1.154358594,5,0.01
7.159808594,617.55556951,-0.283628242,93.995177722,93.995605642,50.274184236,11.88290045,0.152805769,0.000191912,0.059746258,-0.00005471,2.331111473,1.56677771,0.973545811,10.288804663,1.269786559,0,1.154304396,5,0.01
7.169808594,618.044536158,-0.284263127,94.109511845,94.109941161,50.15711993,11.872997831,0.152467412,0.000195558,0.059993289,-0.000068568,2.331111473,1.566774628,0.973545811,10.2887512,1.269764495,0,1.154250328,5,0.01
7.179808594,618.532317608,-0.284898283,94.22377535,94.224206063,50.040163072,11.863129814,0.152129396,0.000199119,0.060242514,-0.000080156,2.331111473,1.566771605,0.973545811,10.288698767,1.269742496,0,1.154196389,5,0.01
7.189808594,619.018914838,-0.28553371,94.337968409,94.338400522,49.923313381,11.853296659,0.15179172,0.000202574,0.06049618,-0.000092474,2.331111473,1.566768656,0.973545811,10.288647634,1.269720562,0,1.15414258,5,0.01
7.199808594,619.504328824,-0.286169407,94.452091196,94.452524711,49.806570575,11.843498632,0.151454383,0.000205897,0.060753783,-0.000102947,2.331111473,1.566765799,0.973545811,10.288598079,1.269698694,0,1.154088901,5,0.01
7.209808594,619.988560535,-0.286805374,94.566143886,94.566578805,49.689934373,11.833735852,0.151117386,0.000209075,0.061014321,-0.000115426,2.331111473,1.566763043,0.973545811,10.288550272,1.269676891,0,1.154035351,5,0.01
7.219808594,620.47161094,-0.287441609,94.680126654,94.680562979,49.573404494,11.824008419,0.150780726,0.000212095,0.0612766,-0.000129872,2.331111473,1.566760396,0.973545811,10.28850437,1.269655152,0,1.153981931,5,0.01
7.229808594,620.953481002,-0.288078112,94.794039676,94.794477408,49.456980659,11.814316219,0.150444405,0.000214956,0.061541419,-0.000141816,2.331111473,1.566757859,0.973545811,10.288460371,1.269633479,0,1.15392864,5,0.01
7.239808594,621.434171683,-0.288714882,94.907883127,94.908322269,49.340662588,11.804659461,0.15010842,0.000217638,0.06180962,-0.000152235,2.331111473,1.566755446,0.973545811,10.288418513,1.26961187,0,1.153875479,5,0.01
7.249808594,621.913683939,-0.289351918,95.021657185,95.022097739,49.224450006,11.795038113,0.149772772,0.000220137,0.062079522,-0.000162753,2.331111473,1.566753159,0.973545811,10.288378857,1.269590325,0,1.153822446,5,0.01
7.259808594,622.392018723,-0.28998922,95.135362027,95.135803995,49.108342635,11.785452013,0.149437459,0.000222456,0.062350484,-0.000169982,2.331111473,1.566750997,0.973545811,10.288341363,1.269568845,0,1.153769543,5,0.01
7.269808594,622.869176985,-0.290626786,95.248997832,95.249441215,48.9923402,11.775900938,0.149102482,0.000224601,0.062621929,-0.000176742,2.331111473,1.566748955,0.973545811,10.288305949,1.269547428,0,1.153716768,5,0.01
7.279808594,623.345159673,-0.291264617,95.362564778,95.36300958,48.876442431,11.76638463,0.14876784,0.000226582,0.06289487,-0.000180952,2.331111473,1.566747027,0.973545811,10.288272501,1.269526076,0,1.153664123,5,0.01
7.289808594,623.819967727,-0.29190271,95.476063047,95.476509269,48.760649056,11.756902892,0.148433531,0.000228405,0.063167817,-0.000183239,2.331111473,1.566745208,0.973545811,10.288240952,1.269504787,0,1.153611606,5,0.01
